transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,hour,timeslot
107383,2023-05-25,12:05:17,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,12,Afternoon
107384,2023-05-25,12:05:39,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,12,Afternoon
107385,2023-05-25,12:05:59,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,12,Afternoon
107386,2023-05-25,12:09:28,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,12,Afternoon
107387,2023-05-25,12:09:28,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,12,Afternoon
107388,2023-05-25,12:09:58,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,12,Afternoon
107389,2023-05-25,12:12:25,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,12,Afternoon
107390,2023-05-25,12:12:42,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,12,Afternoon
107391,2023-05-25,12:13:30,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,12,Afternoon
107392,2023-05-25,12:17:25,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,12,Afternoon
107393,2023-05-25,12:18:49,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,12,Afternoon
107394,2023-05-25,12:21:14,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,12,Afternoon
107395,2023-05-25,12:21:14,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,12,Afternoon
107396,2023-05-25,12:24:05,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,12,Afternoon
107397,2023-05-25,12:24:17,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,12,Afternoon
107398,2023-05-25,12:25:01,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,12,Afternoon
107399,2023-05-25,12:25:24,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,12,Afternoon
107400,2023-05-25,12:26:30,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,12,Afternoon
107401,2023-05-25,12:28:48,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,12,Afternoon
107402,2023-05-25,12:28:48,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,12,Afternoon
107403,2023-05-25,12:30:26,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,12,Afternoon
107404,2023-05-25,12:30:26,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,12,Afternoon
107405,2023-05-25,12:31:42,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,12,Afternoon
107406,2023-05-25,12:32:15,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,12,Afternoon
107407,2023-05-25,12:33:10,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,12,Afternoon
107408,2023-05-25,12:33:55,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,12,Afternoon
107409,2023-05-25,12:33:55,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,12,Afternoon
107410,2023-05-25,12:34:02,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,12,Afternoon
107411,2023-05-25,12:39:49,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,12,Afternoon
107412,2023-05-25,12:41:13,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,12,Afternoon
107413,2023-05-25,12:42:13,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,12,Afternoon
107414,2023-05-25,12:42:34,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,12,Afternoon
107415,2023-05-25,12:43:11,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,12,Afternoon
107416,2023-05-25,12:44:42,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,12,Afternoon
107417,2023-05-25,12:45:25,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,12,Afternoon
107418,2023-05-25,12:45:47,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,12,Afternoon
107419,2023-05-25,12:47:08,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,12,Afternoon
107420,2023-05-25,12:47:47,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,12,Afternoon
107421,2023-05-25,12:47:55,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,12,Afternoon
107422,2023-05-25,12:47:55,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,12,Afternoon
107423,2023-05-25,12:48:34,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,12,Afternoon
107424,2023-05-25,12:50:45,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,12,Afternoon
107425,2023-05-25,12:51:26,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,12,Afternoon
107426,2023-05-25,12:51:26,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,12,Afternoon
107427,2023-05-25,12:51:52,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,12,Afternoon
107428,2023-05-25,12:52:09,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,12,Afternoon
107429,2023-05-25,12:54:55,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,12,Afternoon
107430,2023-05-25,12:58:35,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,12,Afternoon
107431,2023-05-25,12:58:35,1,5,Lower Manhattan,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,12,Afternoon
107432,2023-05-25,12:58:37,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,12,Afternoon
107433,2023-05-25,12:59:44,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,12,Afternoon
107434,2023-05-25,13:00:07,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,13,Afternoon
107435,2023-05-25,13:00:07,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,13,Afternoon
107436,2023-05-25,13:02:20,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,13,Afternoon
107437,2023-05-25,13:02:20,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,13,Afternoon
107438,2023-05-25,13:02:42,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,13,Afternoon
107439,2023-05-25,13:02:51,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,13,Afternoon
107440,2023-05-25,13:02:51,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,13,Afternoon
107441,2023-05-25,13:03:48,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,13,Afternoon
107442,2023-05-25,13:03:49,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,13,Afternoon
107443,2023-05-25,13:03:49,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,13,Afternoon
107444,2023-05-25,13:04:27,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,13,Afternoon
107445,2023-05-25,13:04:27,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,13,Afternoon
107446,2023-05-25,13:04:27,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,13,Afternoon
107447,2023-05-25,13:04:58,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,13,Afternoon
107448,2023-05-25,13:04:58,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,13,Afternoon
107449,2023-05-25,13:06:44,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,13,Afternoon
107450,2023-05-25,13:06:44,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,13,Afternoon
107451,2023-05-25,13:07:17,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,13,Afternoon
107452,2023-05-25,13:09:06,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,13,Afternoon
107453,2023-05-25,13:09:21,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,13,Afternoon
107454,2023-05-25,13:09:30,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,13,Afternoon
107455,2023-05-25,13:11:24,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,13,Afternoon
107456,2023-05-25,13:11:32,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,13,Afternoon
107457,2023-05-25,13:11:37,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,13,Afternoon
107458,2023-05-25,13:13:02,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,13,Afternoon
107459,2023-05-25,13:13:02,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,13,Afternoon
107460,2023-05-25,13:13:19,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,13,Afternoon
107461,2023-05-25,13:14:47,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,13,Afternoon
107462,2023-05-25,13:15:05,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,13,Afternoon
107463,2023-05-25,13:16:00,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,13,Afternoon
107464,2023-05-25,13:16:56,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,13,Afternoon
107465,2023-05-25,13:17:29,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,13,Afternoon
107466,2023-05-25,13:20:43,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,13,Afternoon
107467,2023-05-25,13:20:43,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,13,Afternoon
107468,2023-05-25,13:22:46,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,13,Afternoon
107469,2023-05-25,13:23:18,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,13,Afternoon
107470,2023-05-25,13:23:19,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,13,Afternoon
107471,2023-05-25,13:23:22,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,13,Afternoon
107472,2023-05-25,13:23:23,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,13,Afternoon
107473,2023-05-25,13:26:41,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,13,Afternoon
107474,2023-05-25,13:26:58,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,13,Afternoon
107475,2023-05-25,13:28:38,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,13,Afternoon
107476,2023-05-25,13:28:52,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,13,Afternoon
107477,2023-05-25,13:30:14,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,13,Afternoon
107478,2023-05-25,13:33:22,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,13,Afternoon
107479,2023-05-25,13:35:05,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,13,Afternoon
107480,2023-05-25,13:35:13,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,13,Afternoon
107481,2023-05-25,13:35:36,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,13,Afternoon
107482,2023-05-25,13:36:17,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,13,Afternoon
107483,2023-05-25,13:37:31,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,13,Afternoon
107484,2023-05-25,13:38:09,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,13,Afternoon
107485,2023-05-25,13:38:53,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,13,Afternoon
107486,2023-05-25,13:38:53,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,13,Afternoon
107487,2023-05-25,13:40:30,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,13,Afternoon
107488,2023-05-25,13:42:16,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,13,Afternoon
107489,2023-05-25,13:45:11,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,13,Afternoon
107490,2023-05-25,13:45:33,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,13,Afternoon
107491,2023-05-25,13:46:02,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,13,Afternoon
107492,2023-05-25,13:46:57,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,13,Afternoon
107493,2023-05-25,13:46:57,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,13,Afternoon
107494,2023-05-25,13:47:03,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,13,Afternoon
107495,2023-05-25,13:47:03,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,13,Afternoon
107496,2023-05-25,13:47:20,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,13,Afternoon
107497,2023-05-25,13:47:54,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,13,Afternoon
107498,2023-05-25,13:47:54,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,13,Afternoon
107499,2023-05-25,13:48:26,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,13,Afternoon
107500,2023-05-25,13:49:15,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,13,Afternoon
107501,2023-05-25,13:49:15,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,13,Afternoon
107502,2023-05-25,13:51:41,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,13,Afternoon
107503,2023-05-25,13:52:06,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,13,Afternoon
107504,2023-05-25,13:52:07,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,13,Afternoon
107505,2023-05-25,13:52:28,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,13,Afternoon
107506,2023-05-25,13:53:24,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,13,Afternoon
107507,2023-05-25,13:53:24,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,13,Afternoon
107508,2023-05-25,13:54:06,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,13,Afternoon
107509,2023-05-25,13:54:42,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,13,Afternoon
107510,2023-05-25,13:54:57,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,13,Afternoon
107511,2023-05-25,13:57:24,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,13,Afternoon
107512,2023-05-25,13:57:59,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,13,Afternoon
107513,2023-05-25,13:59:11,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,13,Afternoon
107514,2023-05-25,14:01:25,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,14,Afternoon
107515,2023-05-25,14:01:31,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,14,Afternoon
107516,2023-05-25,14:01:38,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,14,Afternoon
107517,2023-05-25,14:06:44,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,14,Afternoon
107518,2023-05-25,14:07:36,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,14,Afternoon
107519,2023-05-25,14:07:58,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,14,Afternoon
107520,2023-05-25,14:11:48,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,14,Afternoon
107521,2023-05-25,14:12:43,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,14,Afternoon
107522,2023-05-25,14:13:37,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,14,Afternoon
107523,2023-05-25,14:14:03,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,14,Afternoon
107524,2023-05-25,14:16:56,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,14,Afternoon
107525,2023-05-25,14:18:18,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,14,Afternoon
107526,2023-05-25,14:18:30,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,14,Afternoon
107527,2023-05-25,14:18:33,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,14,Afternoon
107528,2023-05-25,14:18:33,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,14,Afternoon
107529,2023-05-25,14:20:05,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,14,Afternoon
107530,2023-05-25,14:20:25,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,14,Afternoon
107531,2023-05-25,14:21:11,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,14,Afternoon
107532,2023-05-25,14:23:40,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,14,Afternoon
107533,2023-05-25,14:26:40,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,14,Afternoon
107534,2023-05-25,14:27:18,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,14,Afternoon
107535,2023-05-25,14:28:39,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,14,Afternoon
107536,2023-05-25,14:31:12,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,14,Afternoon
107537,2023-05-25,14:31:34,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,14,Afternoon
107538,2023-05-25,14:32:27,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass,14,Afternoon
107539,2023-05-25,14:35:22,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,14,Afternoon
107540,2023-05-25,14:37:06,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,14,Afternoon
107541,2023-05-25,14:39:48,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,14,Afternoon
107542,2023-05-25,14:40:44,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,14,Afternoon
107543,2023-05-25,14:41:21,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,14,Afternoon
107544,2023-05-25,14:44:48,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,14,Afternoon
107545,2023-05-25,14:46:23,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,14,Afternoon
107546,2023-05-25,14:47:21,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,14,Afternoon
107547,2023-05-25,14:51:22,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,14,Afternoon
107548,2023-05-25,14:51:22,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,14,Afternoon
107549,2023-05-25,14:53:00,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,14,Afternoon
107550,2023-05-25,14:53:36,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,14,Afternoon
107551,2023-05-25,14:54:03,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,14,Afternoon
107552,2023-05-25,14:54:46,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,14,Afternoon
107553,2023-05-25,14:54:59,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,14,Afternoon
107554,2023-05-25,14:55:44,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,14,Afternoon
107555,2023-05-25,14:57:54,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,14,Afternoon
107556,2023-05-25,14:59:39,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,14,Afternoon
107557,2023-05-25,15:00:27,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,15,Afternoon
107558,2023-05-25,15:03:35,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,15,Afternoon
107559,2023-05-25,15:04:36,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,15,Afternoon
107560,2023-05-25,15:04:48,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,15,Afternoon
107561,2023-05-25,15:05:32,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,15,Afternoon
107562,2023-05-25,15:06:48,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,15,Afternoon
107563,2023-05-25,15:09:42,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,15,Afternoon
107564,2023-05-25,15:09:44,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,15,Afternoon
107565,2023-05-25,15:09:44,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,15,Afternoon
107566,2023-05-25,15:09:53,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,15,Afternoon
107567,2023-05-25,15:09:53,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,15,Afternoon
107568,2023-05-25,15:11:11,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,15,Afternoon
107569,2023-05-25,15:12:52,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,15,Afternoon
107570,2023-05-25,15:14:09,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,15,Afternoon
107571,2023-05-25,15:15:23,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,15,Afternoon
107572,2023-05-25,15:15:49,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,15,Afternoon
107573,2023-05-25,15:16:52,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,15,Afternoon
107574,2023-05-25,15:19:49,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,15,Afternoon
107575,2023-05-25,15:21:24,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,15,Afternoon
107576,2023-05-25,15:22:04,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,15,Afternoon
107577,2023-05-25,15:22:04,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea,15,Afternoon
107578,2023-05-25,15:22:59,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,15,Afternoon
107579,2023-05-25,15:22:59,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,15,Afternoon
107580,2023-05-25,15:25:19,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,15,Afternoon
107581,2023-05-25,15:26:34,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,15,Afternoon
107582,2023-05-25,15:26:34,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,15,Afternoon
107583,2023-05-25,15:26:34,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,15,Afternoon
107584,2023-05-25,15:26:34,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,15,Afternoon
107585,2023-05-25,15:27:10,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,15,Afternoon
107586,2023-05-25,15:30:24,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,15,Afternoon
107587,2023-05-25,15:31:05,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,15,Afternoon
107588,2023-05-25,15:32:43,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,15,Afternoon
107589,2023-05-25,15:35:55,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,15,Afternoon
107590,2023-05-25,15:35:55,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,15,Afternoon
107591,2023-05-25,15:36:38,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,15,Afternoon
